CustomerID,Recency,Frequency,Monetary,Cluster_Raw,Cluster,R_scaled,F_scaled,M_scaled
13894,24,2,340.55,2,Silver,-0.523287497475313,-0.22963807175534695,-0.2724356881852286
13895,29,6,2774.61,1,Platinum,-0.4534484124293297,0.44670524433488773,0.8689421785387588
13896,626,1,261.05,0,Bronze,0.7109410528917252,-0.5532947556651122,-0.4167789071547332
13897,51,3,825.1700000000001,2,Silver,-0.24275071118739783,0.0,0.20876864320271052
13898,326,2,612.68,3,Gold,0.4615778221294666,-0.22963807175534695,0.046792006467486026
13899,17,2,337.52,2,Silver,-0.6491224446677566,-0.22963807175534695,-0.2772901377229609
13900,184,6,1263.45,3,Gold,0.24338833839679566,0.44670524433488773,0.44062100578699004
13901,73,15,4151.49,1,Platinum,-0.10760091090258887,1.1065895113302244,1.0883985137525767
13902,725,1,136.86,0,Bronze,0.7670981671801571,-0.5532947556651122,-0.7666868215020971
13903,401,1,118.65,0,Bronze,0.5406754716705815,-0.5532947556651122,-0.8438640988224316
13904,38,2,272.04,2,Silver,-0.3529486114108498,-0.22963807175534695,-0.3943978785924981
13905,733,1,139.82,0,Bronze,0.7712960662631781,-0.5532947556651122,-0.7551137043949949
13907,692,1,106.8,0,Bronze,0.7492784678237207,-0.5532947556651122,-0.9006805259048732
13908,80,4,1657.63,3,Gold,-0.07297889326143023,0.17812112660243817,0.5884485911199107
13909,424,2,199.39,0,Bronze,0.5619875032892562,-0.22963807175534695,-0.5629259353802758
13911,145,19,2648.54,1,Platinum,0.15270050071333854,1.2847106379326625,0.843618528644357
13912,424,1,124.95,0,Bronze,0.5619875032892562,-0.5532947556651122,-0.8159093512510224
13913,507,1,13.52,0,Bronze,0.6303214608286154,-0.5532947556651122,-1.9928209267903396
13914,12,2,583.95,2,Silver,-0.7737769457562178,-0.22963807175534695,0.02067148885408278
13915,395,1,70.80000000000001,0,Bronze,0.5349151457132943,-0.5532947556651122,-1.122073851488857
13916,464,4,952.86,3,Gold,0.5964425762960016,0.17812112660243817,0.28706188557718915
13917,50,2,213.26000000000002,2,Silver,-0.2501888955329656,-0.22963807175534695,-0.5264669185941985
13918,50,2,434.3,2,Silver,-0.2501888955329656,-0.22963807175534695,-0.14030492851996834
13919,60,4,769.71,3,Gold,-0.18160367235153863,0.17812112660243817,0.1709130204972715
13920,432,4,721.98,3,Gold,0.5691309169718763,0.17812112660243817,0.13608514771370664
13921,403,4,620.75,3,Gold,0.5425764902501999,0.17812112660243817,0.05390921473485805
13922,352,3,390.85,3,Gold,0.49088450891691054,0.0,-0.19759159505887192
13923,54,1,351.13,2,Silver,-0.22126539096246675,-0.5532947556651122,-0.25581655839934087
13924,2,6,1395.71,1,Platinum,-1.3354638962975345,0.44670524433488773,0.4948165528730524
13925,93,4,403.3,3,Gold,-0.015962912116332044,0.17812112660243817,-0.18055205129270727
13926,24,1,135.10000000000002,2,Silver,-0.523287497475313,-0.5532947556651122,-0.7736865241446781
13927,75,2,641.84,2,Silver,-0.09738551998146396,-0.22963807175534695,0.07208173706789225
13928,11,4,369.37,2,Silver,-0.8044376617287146,0.17812112660243817,-0.2283042279611123
13929,170,9,953.16,3,Gold,0.21324491414045238,0.7314158822675506,0.2872331970471015
13930,58,2,154.94,0,Bronze,-0.19437333673537285,-0.22963807175534695,-0.6995526143743096
13931,96,11,4053.03,1,Platinum,-0.003928798108388237,0.8769514395748774,1.075325679803891
13932,295,1,279.7,0,Bronze,0.42342532366623076,-0.5532947556651122,-0.379324913849047
13933,110,2,608.79,3,Gold,0.047714306158368955,-0.22963807175534695,0.04332778342634306
13934,264,1,556.65,0,Bronze,0.3810481513891017,-0.5532947556651122,-0.005366005902152494
13935,597,3,1681.12,3,Gold,0.6928012077100526,0.0,0.596109747070177
13936,180,3,839.66,3,Gold,0.23501522998922034,0.0,0.21824052180757353
13937,170,2,744.9,3,Gold,0.21324491414045238,-0.22963807175534695,0.15308760341954863
13938,36,1,71.66,0,Bronze,-0.37311402818699907,-0.5532947556651122,-1.1155874462578133
13939,24,7,1106.95,2,Silver,-0.523287497475313,0.5532947556651121,0.3686420258323377
13940,18,4,711.22,2,Silver,-0.628411754550284,0.17812112660243817,0.12791638861431226
13941,22,9,721.24,2,Silver,-0.555227194461042,0.7314158822675506,0.13552726115167552
13943,578,1,221.04,0,Bronze,0.6804330395154692,-0.5532947556651122,-0.5070362149768087
13944,654,1,192.87,0,Bronze,0.7276762022589719,-0.5532947556651122,-0.5809458437968972
13945,395,2,693.75,3,Gold,0.5349151457132943,-0.22963807175534695,0.1143869899450403
13946,202,5,222.85,3,Gold,0.2789550037610853,0.32365668390976515,-0.5026133739073928
13947,66,1,90.6,0,Bronze,-0.14566597995919667,-0.5532947556651122,-0.989395358464528
13948,361,4,377.7,3,Gold,0.5005283472736304,0.17812112660243817,-0.2161874093521794
13949,3,6,1764.88,1,Platinum,-1.2252659960740826,0.44670524433488773,0.6225827353631853
13950,12,4,441.04,2,Silver,-0.7737769457562178,0.17812112660243817,-0.13193448219121492
13951,177,3,496.91,3,Gold,0.22861305660026304,0.0,-0.06709578665620734
13952,218,14,6985.271,1,Platinum,0.3080157177742967,1.0550725661773155,1.3718122108562045
13953,8,2,245.76000000000002,2,Silver,-0.9146355619521664,-0.22963807175534695,-0.4495303722001021
13954,2,2,340.22,2,Silver,-1.3354638962975345,-0.22963807175534695,-0.27296229642363745
13955,155,3,374.61,3,Gold,0.17807762315797018,0.0,-0.22065074090840214
13956,6,5,767.41,2,Silver,-1.0109026739636562,0.32365668390976515,0.16928483536917416
13957,418,3,417.95,3,Gold,0.5565411396297061,0.0,-0.16116106761985147
13958,380,8,3158.81,3,Gold,0.5201235606051635,0.6473133678195304,0.939567701447445
13959,80,6,977.09,3,Gold,-0.07297889326143023,0.44670524433488773,0.30072747630810437
13960,22,2,216.3,2,Silver,-0.555227194461042,-0.22963807175534695,-0.5187917541610271
13961,393,1,293.25,0,Bronze,0.5329756253286786,-0.5532947556651122,-0.35364238723301405
13962,22,3,206.92000000000002,2,Silver,-0.555227194461042,0.0,-0.5428302738281131
13963,309,17,2013.57,1,Platinum,0.4411273592350438,1.2006081234846424,0.6943606053871324
13964,388,2,423.3,0,Bronze,0.5280834201646555,-0.22963807175534695,-0.1542483094312322
13965,477,3,303.6,0,Bronze,0.6070046620774018,0.0,-0.33480964120984696
13966,436,1,263.3,0,Bronze,0.5726532816315767,-0.5532947556651122,-0.41212134518385607
13967,146,2,101.4,0,Bronze,0.15531521706095783,-0.22963807175534695,-0.9286770890932148
13968,424,1,48.3,0,Bronze,0.5619875032892562,-0.5532947556651122,-1.3268881193915467
13969,8,35,10479.29,1,Platinum,-0.9146355619521664,1.7539028791497544,1.5927458708296522
13970,438,1,217.99,0,Bronze,0.5744023917830158,-0.5532947556651122,-0.5145712753540106
13971,19,14,3811.1600000000003,1,Platinum,-0.6087636294902878,1.0550725661773155,1.041813505880464
13972,202,1,145.9,0,Bronze,0.2789550037610853,-0.5532947556651122,-0.7320862309403353
13973,288,1,244.25,0,Bronze,0.4142577708862354,-0.5532947556651122,-0.4528742660838521
13974,50,2,657.82,2,Silver,-0.2501888955329656,-0.22963807175534695,0.085458441817701
13975,32,12,4773.7300000000005,1,Platinum,-0.4169394232008936,0.9408443783721279,1.1644652160250517
13976,207,4,924.6800000000001,3,Gold,0.288275523381422,0.17812112660243817,0.2707249699187744
13977,412,1,220.05,0,Bronze,0.5510162199438734,-0.5532947556651122,-0.5094706157345834
13978,15,2,80.44999999999999,2,Silver,-0.6942397615052628,-0.22963807175534695,-1.0533749280998066
13979,74,6,3026.52,1,Platinum,-0.10245916312994499,0.44670524433488773,0.916268661105876
13980,61,5,557.15,3,Gold,-0.17537500734875106,0.32365668390976515,-0.0048777676724717466
13981,416,1,247.39000000000001,0,Bronze,0.5547083396853054,-0.5532947556651122,-0.44594362724842046
13982,40,9,2434.37,1,Platinum,-0.33379189688341554,0.7314158822675506,0.7977007911681046
13983,40,17,3604.21,1,Platinum,-0.33379189688341554,1.2006081234846424,1.0114063133834301
13984,27,11,833.12,1,Platinum,-0.47987643939483643,0.8769514395748774,0.2139858085573551
13985,5,22,9285.02,1,Platinum,-1.0699507790131246,1.3962735958823376,1.5268354127037183
13986,18,1,150.06,2,Silver,-0.628411754550284,-0.5532947556651122,-0.7168733421041447
13987,380,2,574.78,3,Gold,0.5201235606051635,-0.22963807175534695,0.012063627410313386
13988,20,8,3336.98,1,Platinum,-0.5900743396182883,0.6473133678195304,0.9694508183001508
13989,66,5,889.01,3,Gold,-0.14566597995919667,0.32365668390976515,0.2493174974668754
13990,214,1,282.5,0,Bronze,0.3009546061723703,-0.5532947556651122,-0.3739176617126436
13991,13,6,622.0,2,Silver,-0.7453895566792464,0.44670524433488773,0.05500336288376477
13992,31,3,159.5,2,Silver,-0.42872664422085277,0.0,-0.6838507349927168
13993,43,18,4839.06,1,Platinum,-0.3067415229774418,1.2437665043036517,1.1718685551690713
13994,4,6,1987.8400000000001,1,Platinum,-1.1397898640591078,0.44670524433488773,0.6873579331046884
13995,16,14,3541.61,1,Platinum,-0.6710172298783336,1.0550725661773155,1.001863862444971
13996,387,2,453.6,3,Gold,0.5270974364604317,-0.22963807175534695,-0.11667119611473745
13997,520,2,242.11,0,Bronze,0.6400007084645194,-0.22963807175534695,-0.4576487295443749
13998,447,3,449.1,3,Gold,0.5821760297428034,0.0,-0.12209070098631297
13999,11,29,7921.34,1,Platinum,-0.8044376617287146,1.608367321842428,1.4403121930094798
14000,212,4,809.6,3,Gold,0.2973746319129746,0.17812112660243817,0.19840381370196083
14001,46,9,2251.9700000000003,1,Platinum,-0.281476029400742,0.7314158822675506,0.7552903196824008
14002,135,2,318.52,0,Bronze,0.1255221219748964,-0.22963807175534695,-0.3087582104505886
14003,733,1,199.32999999999998,0,Bronze,0.7712960662631781,-0.5532947556651122,-0.5630890745849927
14004,44,11,3823.38,1,Platinum,-0.2981331953683717,0.8769514395748774,1.0435570102959255
14005,10,4,841.86,2,Silver,-0.8377677575462616,0.17812112660243817,0.21966433415158684
14006,116,7,861.32,3,Gold,0.06787972293451836,0.5532947556651121,0.23209915598095218
14007,513,1,59.58,0,Bronze,0.6348192165065734,-0.5532947556651122,-1.214642040502524
14008,433,1,448.8,0,Bronze,0.5700145493304952,-0.5532947556651122,-0.12245392547818638
14009,199,3,912.11,3,Gold,0.2732518543779168,0.0,0.263276655258238
14010,566,2,312.55,0,Bronze,0.6724106634178157,-0.22963807175534695,-0.31903325178805114
14011,481,2,262.58,0,Bronze,0.61019680103049,-0.22963807175534695,-0.41360743707211817
14012,278,1,194.4,0,Bronze,0.40076854405757495,-0.5532947556651122,-0.5766634082233308
14013,111,5,879.62,3,Gold,0.05114979517398336,0.32365668390976515,0.24353933230705418
14014,78,3,653.89,3,Gold,-0.08255575351694985,0.0,0.08219900590725139
14015,53,1,455.70000000000005,2,Silver,-0.2282941103223884,-0.5532947556651122,-0.11416042687631453
14016,162,11,6981.78,1,Platinum,0.19489148966269906,0.8769514395748774,1.3715399212518902
14017,572,1,217.0,0,Bronze,0.6764428528349905,-0.5532947556651122,-0.5170396583426923
14018,646,1,285.85,0,Bronze,0.7229688685783094,-0.5532947556651122,-0.36751800819794495
14019,47,3,831.17,2,Silver,-0.2734114271598946,0.0,0.21271074354901967
14020,17,4,994.39,2,Silver,-0.6491224446677566,0.17812112660243817,0.3102789988437864
14021,156,6,1209.6100000000001,3,Gold,0.18052526380285028,0.44670524433488773,0.4169162251121032
14022,226,2,642.75,3,Gold,0.3217590557952916,-0.22963807175534695,0.07285237325605322
14023,8,2,450.53000000000003,2,Silver,-0.9146355619521664,-0.22963807175534695,-0.12036265158487419
14024,122,3,519.29,3,Gold,0.08703643746195228,0.0,-0.043143606549860644
14025,465,8,2028.59,3,Gold,0.597265464813531,0.6473133678195304,0.6984072187010575
14026,471,2,713.11,3,Gold,0.6021660151178568,-0.22963807175534695,0.12936013246492545
14027,61,1,104.82,0,Bronze,-0.17537500734875106,-0.5532947556651122,-0.9107796526509968
14029,64,2,255.9,2,Silver,-0.1572745791724231,-0.22963807175534695,-0.4275918542024778
14030,19,20,5339.93,1,Platinum,-0.6087636294902878,1.3236566839097652,1.2255141244177965
14031,8,38,15090.59,1,Platinum,-0.9146355619521664,1.8177958179470048,1.791393757087423
14032,3,16,3201.43,1,Platinum,-1.2252659960740826,1.1549822427096075,0.9468666113030619
14034,23,3,331.99,2,Silver,-0.5389245444443046,0.0,-0.2862629910907878
14035,29,8,1431.6100000000001,1,Platinum,-0.4534484124293297,0.6473133678195304,0.5086421466922835
14036,285,1,568.37,0,Bronze,0.41026064462483297,-0.5532947556651122,0.005964772610976801
14037,177,6,608.0,3,Gold,0.22861305660026304,0.44670524433488773,0.04262155307879953
14038,79,5,2650.38,3,Gold,-0.07773739492146804,0.32365668390976515,0.8439967226981633
14039,34,2,114.4,2,Silver,-0.3944003073798616,-0.22963807175534695,-0.8635667249058235
14040,41,35,9866.97,1,Platinum,-0.3245612223338783,1.7539028791497544,1.5599491507768712
14041,267,1,141.41,0,Bronze,0.3853602546096233,-0.5532947556651122,-0.7489970979193529
14042,726,1,312.08,0,Bronze,0.7676254273564499,-0.5532947556651122,-0.3198504640272173
14043,492,2,180.22,0,Bronze,0.618840447846408,-0.22963807175534695,-0.6177051986813161
14044,27,10,2712.9900000000002,1,Platinum,-0.47987643939483643,0.8074958608438627,0.8567115904426817
14045,541,2,34.0,0,Bronze,0.6551374729685795,-0.22963807175534695,-1.5135153747597843
14046,285,1,13.0,0,Bronze,0.41026064462483297,-0.5532947556651122,-2.0126887396352573
14047,9,14,2529.9,1,Platinum,-0.8742767467746977,1.0550725661773155,0.8186617492900756
14048,306,2,683.54,3,Gold,0.43740232705078874,-0.22963807175534695,0.10632158470594623
14049,17,12,8692.19,1,Platinum,-0.6491224446677566,0.9408443783721279,1.4908964829598141
14050,32,2,621.62,2,Silver,-0.4169394232008936,-0.22963807175534695,0.05467097426620348
14051,1,36,11063.62,1,Platinum,-1.4907791133584927,1.775773715754242,1.6223033998693268
14052,20,2,414.26,2,Silver,-0.5900743396182883,-0.22963807175534695,-0.16598056682465684
14053,160,3,110.0,0,Bronze,0.19016236221820432,0.0,-0.8847444373563613
14054,66,1,92.46000000000001,0,Bronze,-0.14566597995919667,-0.5532947556651122,-0.9784441230015739
14055,107,3,572.09,3,Gold,0.0372190069620216,0.0,0.00951251091707833
14056,2,23,7578.55,1,Platinum,-1.3354638962975345,1.4302461952399896,1.416215225032121
14057,24,19,4266.97,1,Platinum,-0.523287497475313,1.2847106379326625,1.103341806117761
14058,463,2,376.73,0,Bronze,0.595617916219479,-0.22963807175534695,-0.21758458604918554
14059,267,1,132.6,0,Bronze,0.3853602546096233,-0.5532947556651122,-0.7837864830669046
14060,5,22,2094.6,1,Platinum,-1.0699507790131246,1.3962735958823376,0.7158433830566661
14061,725,2,441.98,0,Bronze,0.7670981671801571,-0.22963807175534695,-0.13077724325432233
14062,10,20,4774.06,1,Platinum,-0.8377677575462616,1.3236566839097652,1.1645028663062702
14063,687,2,62.9,0,Bronze,0.7465047087262154,-0.22963807175534695,-1.1855757494053094
14064,30,15,1567.53,1,Platinum,-0.44088812463316107,1.1065895113302244,0.5580211606050735
14065,390,3,611.8,3,Gold,0.530047806303527,0.0,0.04601025198171435
14066,267,1,114.30000000000001,0,Bronze,0.3853602546096233,-0.5532947556651122,-0.8640390059759001
14067,64,2,260.59,2,Silver,-0.1572745791724231,-0.22963807175534695,-0.4177360422374634
14068,321,4,1274.67,3,Gold,0.45567547950261433,0.17812112660243817,0.4454337142379227
14069,515,2,187.36,0,Bronze,0.6363068085027636,-0.22963807175534695,-0.596653269701211
14070,685,1,243.45000000000002,0,Bronze,0.7453895566792459,-0.5532947556651122,-0.45465421842970105
14071,4,8,1072.13,1,Platinum,-1.1397898640591078,0.6473133678195304,0.3512463151043089
14072,667,1,319.95,0,Bronze,0.7352043477269815,-0.5532947556651122,-0.3063255243537376
14073,33,1,137.12,0,Bronze,-0.4055041125939236,-0.5532947556651122,-0.7656603569121981
14074,624,1,20.0,0,Bronze,0.7097172356922766,-0.5532947556651122,-1.7918010068302204
14075,5,5,799.64,2,Silver,-1.0699507790131246,0.32365668390976515,0.19166857889068334
14076,130,1,101.72,0,Bronze,0.11117383567517708,-0.5532947556651122,-0.9269773180411961
14077,79,5,454.35,3,Gold,-0.07773739492146804,0.32365668390976515,-0.1157731638543225
14078,102,9,1141.48,3,Gold,0.019061368053364374,0.7314158822675506,0.3853611399097321
14079,125,1,34.15,0,Bronze,0.09626711201148971,-0.5532947556651122,-1.5111856084996498
14080,33,5,590.1,2,Silver,-0.4055041125939236,0.32365668390976515,0.026369212673523715
14081,303,10,3989.13,3,Gold,0.43364071458735604,0.8074958608438627,1.0666704740005828
14082,365,2,366.56,0,Bronze,0.5047377792782392,-0.22963807175534695,-0.2324532081236658
14083,5,9,955.02,1,Platinum,-1.0699507790131246,0.7314158822675506,0.28829412744679783
14084,513,1,26.4,0,Bronze,0.6348192165065734,-0.5532947556651122,-1.6468793337581826
14085,3,32,7931.83,1,Platinum,-1.2252659960740826,1.6844473004187401,1.4410330560420774
14087,3,3,615.67,2,Silver,-1.2252659960740826,0.0,0.04943984486389507
14088,11,14,19385.03,1,Platinum,-0.8044376617287146,1.0550725661773155,1.9278139216030155
14089,57,1,97.55,0,Bronze,-0.200921435633751,-0.5532947556651122,-0.9495543717780228
14092,8,24,6387.110000000001,1,Platinum,-0.9146355619521664,1.4628317645351008,1.3230501189337607
14093,13,1,381.9,2,Silver,-0.7453895566792464,-0.5532947556651122,-0.21017878762914377
14094,440,1,234.37,0,Bronze,0.576143551406326,-0.5532947556651122,-0.4752751109021591
14095,723,1,2.95,0,Bronze,0.76604146455804,-0.5532947556651122,-2.702016785247533
14096,5,17,38290.659999999996,1,Platinum,-1.0699507790131246,1.2006081234846424,2.2986318528904572
14097,482,2,306.86,0,Bronze,0.6109906965635722,-0.22963807175534695,-0.3290101208488699
14098,37,1,61.19,0,Bronze,-0.36289863726587396,-0.5532947556651122,-1.2003528829767558
14099,17,20,4870.96,1,Platinum,-0.6491224446677566,1.3236566839097652,1.1754473004032988
14100,138,1,191.95,0,Bronze,0.13388000533993724,-0.5532947556651122,-0.5835372042788934
14101,295,4,398.17,3,Gold,0.42342532366623076,0.17812112660243817,-0.1875087261690793
14102,6,5,468.68,2,Silver,-1.0109026739636562,0.32365668390976515,-0.09889313349864777
14103,666,1,0.0,0,Bronze,0.7346304832636996,-0.5532947556651122,-3.4503843110276082
14104,166,4,476.05,3,Gold,0.20417811315816187,0.17812112660243817,-0.09041113428870785
14105,240,5,4827.76,3,Gold,0.34468368374608005,0.32365668390976515,1.1705951891038906
14107,52,11,3151.4300000000003,1,Platinum,-0.23545421519469298,0.8769514395748774,0.9382938430257542
14108,31,4,729.77,2,Silver,-0.42872664422085277,0.17812112660243817,0.14192363034636585
14109,73,1,144.2,0,Bronze,-0.10760091090258887,-0.5532947556651122,-0.7384274152124002
14110,37,31,6542.27,1,Platinum,-0.36289863726587396,1.6598842669953369,1.3361239794072923
14111,96,2,63.3,0,Bronze,-0.003928798108388237,-0.22963807175534695,-1.1821761990274304
14112,23,13,4653.2,1,Platinum,-0.5389245444443046,0.9999999999999998,1.150536710914537
14113,4,11,1222.53,1,Platinum,-1.1397898640591078,0.8769514395748774,0.42269943753886036
14114,331,6,1020.73,3,Gold,0.46739059615387146,0.44670524433488773,0.32450742380294995
14115,502,2,100.55,0,Bronze,0.6265325628990522,-0.22963807175534695,-0.9332180298558278
14116,20,5,1146.64,2,Silver,-0.5900743396182883,0.32365668390976515,0.3878160766352105
14118,429,1,279.35,0,Bronze,0.5664677234567803,-0.5532947556651122,-0.38000460973286804
14119,376,2,117.03999999999999,0,Bronze,0.5160807319685239,-0.22963807175534695,-0.8512443257090396
14121,4,4,2052.8,2,Silver,-1.1397898640591078,0.17812112660243817,0.7048671384568136
14122,407,2,198.74,0,Bronze,0.5463504563202642,-0.22963807175534695,-0.5646958842899926
14123,734,1,359.83,0,Bronze,0.7718175836447527,-0.5532947556651122,-0.2425204743666305
14125,11,3,2256.79,2,Silver,-0.8044376617287146,0.0,0.7564545679190737
14126,11,2,461.95000000000005,2,Silver,-0.8044376617287146,-0.22963807175534695,-0.10675564560702187
14127,123,6,1767.6000000000001,3,Gold,0.09013810993565893,0.44670524433488773,0.6234212131605974
14128,61,3,754.75,2,Silver,-0.17537500734875106,0.0,0.16023457153812484
14129,2,9,2103.3,1,Platinum,-1.3354638962975345,0.7314158822675506,0.7181003699120903
14130,320,4,1368.85,3,Gold,0.45448401833177093,0.17812112660243817,0.4842379657538461
14131,649,1,168.22,0,Bronze,0.7247409046957818,-0.5532947556651122,-0.6550289693305756
14132,3,11,2282.23,1,Platinum,-1.2252659960740826,0.8769514395748774,0.7625585934545104
14133,130,3,455.55,3,Gold,0.11117383567517708,0.0,-0.11433938428724687
14134,383,13,2799.53,3,Gold,0.5231279246933352,0.9999999999999998,0.8738114654620692
14135,2,21,2020.92,1,Platinum,-1.3354638962975345,1.360790616508975,0.6963445614231755
14136,401,5,1329.01,3,Gold,0.5406754716705815,0.32365668390976515,0.4681590145797106
14137,696,1,19.799999999999997,0,Bronze,0.7514831038811535,-0.5532947556651122,-1.7970142158015399
14138,2,2,645.72,2,Silver,-1.3354638962975345,-0.22963807175534695,0.07535996833688595
14139,47,4,696.28,2,Silver,-0.2734114271598946,0.17812112660243817,0.11636724217172642
14140,4,2,819.8199999999999,2,Silver,-1.1397898640591078,-0.22963807175534695,0.20522938332202562
14141,3,4,791.98,2,Silver,-1.2252659960740826,0.17812112660243817,0.1864314236359872
14142,374,2,604.35,3,Gold,0.5140432034538499,-0.22963807175534695,0.03934665038041201
14143,134,1,115.8,0,Bronze,0.12269513897699648,-0.5532947556651122,-0.8569974234906659
14144,487,1,30.6,0,Bronze,0.6149356795016914,-0.5532947556651122,-1.569186565193833
14146,9,12,5447.56,1,Platinum,-0.8742767467746977,0.9408443783721279,1.2363832582290344
14147,79,7,534.7,3,Gold,-0.07773739492146804,0.5532947556651121,-0.027242704212904853
14148,234,2,145.29,0,Bronze,0.3350263371830528,-0.22963807175534695,-0.7343531155505262
14149,221,1,383.2,0,Bronze,0.31322742344277893,-0.5532947556651122,-0.20833232768319587
14150,36,2,195.94,2,Silver,-0.37311402818699907,-0.22963807175534695,-0.5723867113474297
14151,674,2,583.8,3,Gold,0.7391975055607913,-0.22963807175534695,0.020531772799404355
14152,76,7,1583.25,3,Gold,-0.09237820086701533,0.5532947556651121,0.5634537962617092
14153,484,1,125.39999999999999,0,Bronze,0.6125735684754067,-0.5532947556651122,-0.8139664184913662
14154,240,7,3894.16,3,Gold,0.34468368374608005,0.5532947556651121,1.053547330610882
14155,267,1,118.75,0,Bronze,0.3853602546096233,-0.5532947556651122,-0.843408980850921
14156,10,105,48718.99,1,Platinum,-0.8377677575462616,2.615933592711631,2.4298451728926564
14157,20,5,908.5,2,Silver,-0.5900743396182883,0.32365668390976515,0.26111860215599436
14158,41,1,281.92,2,Silver,-0.3245612223338783,-0.5532947556651122,-0.3750333366356977
14159,20,20,7155.4800000000005,1,Platinum,-0.5900743396182883,1.3236566839097652,1.3849256830709324
14160,611,6,985.99,3,Gold,0.7016656733812224,0.44670524433488773,0.3056621773442503
14161,216,7,2588.03,3,Gold,0.3045014320460852,0.5532947556651121,0.8310326997461286
14162,174,2,223.06,0,Bronze,0.22210205920393347,-0.22963807175534695,-0.5021025435788569
14163,88,5,1124.96,3,Gold,-0.036900060684146946,0.32365668390976515,0.3774262934046442
14164,81,1,253.2,0,Bronze,-0.06827877959900555,-0.5532947556651122,-0.43334771164583546
14165,276,1,107.69,0,Bronze,0.3980127447067781,-0.5532947556651122,-0.8962013025517873
14166,506,2,221.3,0,Bronze,0.6295666734758351,-0.22963807175534695,-0.5063986769517786
14167,40,8,1154.89,1,Platinum,-0.33379189688341554,0.6473133678195304,0.3917182812544355
14168,421,2,228.65,0,Bronze,0.559274001097281,-0.22963807175534695,-0.48867787605190144
14169,431,2,441.91,3,Gold,0.5682452415308415,-0.22963807175534695,-0.13086333595814395
14170,376,3,482.73,3,Gold,0.5160807319685239,0.0,-0.0828356986563731
14171,99,2,341.74,2,Silver,0.0077387370935071715,-0.22963807175534695,-0.27054092336922064
14172,606,3,188.82,0,Bronze,0.6985232894123563,0.0,-0.5924469278818995
14173,11,6,275.90000000000003,2,Silver,-0.8044376617287146,0.44670524433488773,-0.3867502421625043
14174,34,1,124.51,0,Bronze,-0.3944003073798616,-0.5532947556651122,-0.8178158315176935
14175,60,8,5510.77,1,Platinum,-0.18160367235153863,0.6473133678195304,1.2426669529961556
14176,298,5,615.4000000000001,3,Gold,0.4272880904256429,0.32365668390976515,0.0492012702963391
14177,87,11,1224.1,3,Gold,-0.04122840569303163,0.8769514395748774,0.42339803121788994
14178,9,7,1491.8,1,Platinum,-0.8742767467746977,0.5532947556651121,0.5310627348694211
14179,41,2,621.37,2,Silver,-0.3245612223338783,-0.22963807175534695,0.054452186891391176
14180,11,32,2798.05,1,Platinum,-0.8044376617287146,1.6844473004187401,0.8735234907334323
14181,411,2,295.6,0,Bronze,0.5500876026221844,-0.22963807175534695,-0.3493088651065127
14182,444,4,624.9200000000001,3,Gold,0.5796023058996479,0.17812112660243817,0.05755076278888656
14183,412,2,250.49,0,Bronze,0.5510162199438734,-0.22963807175534695,-0.43918669434937113
14184,67,1,363.09,2,Silver,-0.1399909953095136,-0.5532947556651122,-0.23762067212716104
14185,332,1,12.75,0,Bronze,0.4685426405037371,-0.5532947556651122,-2.022504792236163
14186,428,5,1268.99,3,Gold,0.5655758616857911,0.32365668390976515,0.4430026481578999
14187,474,1,110.75,0,Bronze,0.6045929786173058,-0.5532947556651122,-0.8810758970271735
14188,31,6,1750.7,1,Platinum,-0.42872664422085277,0.44670524433488773,0.6181905293122875
14189,3,16,3805.12,1,Platinum,-1.2252659960740826,1.1549822427096075,1.0409496760349013
14191,2,15,3870.86,1,Platinum,-1.3354638962975345,1.1065895113302244,1.0502788124210052
14192,389,1,182.14,0,Bronze,0.5290668724573551,-0.5532947556651122,-0.6119637344833068
14193,68,3,985.35,3,Gold,-0.13439886011567378,0.0,0.3053088101925567
14194,5,35,14622.83,1,Platinum,-1.0699507790131246,1.7539028791497544,1.7742413455263322
14195,202,1,183.6,0,Bronze,0.2789550037610853,-0.5532947556651122,-0.6076379749675406
14196,107,1,60.72,0,Bronze,0.0372190069620216,-0.5532947556651122,-1.204485657291219
14197,411,1,297.7,0,Bronze,0.5500876026221844,-0.5532947556651122,-0.3454653081638129
14198,19,9,1169.75,1,Platinum,-0.6087636294902878,0.7314158822675506,0.398677229881848
14199,219,3,275.85,0,Bronze,0.30976084360635325,0.0,-0.38684862160840816
14200,618,1,346.1,0,Bronze,0.7060221479629195,-0.5532947556651122,-0.26365452717994753
14201,61,9,716.13,3,Gold,-0.17537500734875106,0.7314158822675506,0.13165915499916697
14202,382,3,426.01,3,Gold,0.5221290859067854,0.0,-0.15077989384750104
14203,398,1,152.09,0,Bronze,0.5378061364743305,-0.5532947556651122,-0.7096011930484798
14204,3,4,809.12,2,Silver,-1.2252659960740826,0.17812112660243817,0.19808112677991618
14205,17,9,1466.3300000000002,1,Platinum,-0.6491224446677566,0.7314158822675506,0.5216876116500931
14206,240,3,794.75,3,Gold,0.34468368374608005,0.0,0.1883310938735915
14207,688,1,55.8,0,Bronze,0.7470610696919917,-0.5532947556651122,-1.249741141664149
14208,95,2,359.14,2,Silver,-0.007898309875484755,-0.22963807175534695,-0.24356322421506393
14209,11,15,3549.3,1,Platinum,-0.8044376617287146,1.1065895113302244,1.0030451351432828
